,Date,Open,High,Low,Close,Adj Close,Volume,sma20,sma100,sma200,bb_bbh,bb_bbl,sma_100_200_diff,bb_diff,sma_100_200_diff_buy,sma_100_200_diff_sell,bb_diff_buy,bb_diff_sell,sma_100_buy,sma_100_sell,sma_200_buy,sma_200_sell,sma_100_bb_bbh_buy,sma_200_bb_bbh_buy,sma_100_bb_bbl_sell,sma_200_bb_bbl_sell,BUY_SELL_FLAG,BUY_SELL_SIGNAL
204,2021-06-23,32515.714844,34753.410156,31772.632813,33723.027344,33723.027344,46317108925,36170.33408205,48969.32287114999,43290.662978604996,40859.979488809775,31480.68867529023,5678.659892544994,9379.290813519547,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
205,2021-06-24,33682.800781,35228.851563,32385.214844,34662.4375,34662.4375,33123368116,36058.73564455,48747.89822271,43367.249560635,40780.26627726699,31337.205011833004,5380.648662075,9443.061265433982,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
206,2021-06-25,34659.105469,35487.246094,31350.884766,31637.779297,31637.779297,40230904226,35863.026757850006,48475.56707036999,43429.480302824995,40961.77657865017,30764.276937049843,5046.086767544992,10197.499641600327,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
207,2021-06-26,31594.664063,32637.587891,30184.501953,32186.277344,32186.277344,38585385521,35679.22167975,48218.840625059995,43498.805966889995,41023.92089249108,30334.52246700892,4720.03465817,10689.398425482159,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
208,2021-06-27,32287.523438,34656.128906,32071.757813,34649.644531,34649.644531,35511640894,35733.66855475,47981.87054693,43579.284609464994,41012.71551263341,30454.621596866597,4402.585937465003,10558.093915766814,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
209,2021-06-28,34679.121094,35219.890625,33902.074219,34434.335938,34434.335938,33892523752,35781.753711000005,47743.07746099999,43660.131328215,40994.64969876224,30568.857723237772,4082.946132784993,10425.791975524466,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
210,2021-06-29,34475.558594,36542.109375,34252.484375,35867.777344,35867.777344,37901460044,35707.8865235,47526.52101569,43749.17569345,40871.714137965086,30544.05890903491,3777.3453222399985,10327.655228930176,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
211,2021-06-30,35908.386719,36074.757813,34086.152344,35040.835938,35040.835938,34059036099,35624.7984376,47331.63792976001,43830.36159189001,40775.39086577148,30474.206009428523,3501.2763378699965,10301.184856342956,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
212,2021-07-01,35035.984375,35035.984375,32883.78125,33572.117188,33572.117188,37838957079,35436.6843751,47119.96964850999,43902.510263765,40598.58406313295,30274.784687067047,3217.459384744994,10323.799376065901,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
213,2021-07-02,33549.601563,33939.589844,32770.679688,33897.046875,33897.046875,38728974942,35353.9109376,46931.19746100999,43975.762275484994,40558.64109123377,30149.18078396623,2955.435185524999,10409.460307267538,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
214,2021-07-03,33854.421875,34909.261719,33402.695313,34668.546875,34668.546875,24383958643,35132.4453126,46760.84132819999,44052.019628999995,40050.121865525856,30214.768759674145,2708.8216991999943,9835.353105851711,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
215,2021-07-04,34665.566406,35937.566406,34396.476563,35287.78125,35287.78125,24924307911,34885.91054695,46562.34601569999,44121.905546969996,39218.54348676625,30553.277607133747,2440.4404687299975,8665.265879632501,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
216,2021-07-05,35284.34375,35284.34375,33213.660156,33746.003906,33746.003906,26721554282,34552.8972657,46340.070937569995,44176.609755955,38087.45828182142,31018.336249578577,2163.461181614992,7069.122032242842,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
217,2021-07-06,33723.507813,35038.535156,33599.917969,34235.195313,34235.195313,26501259870,34347.30390635,46122.91542976,44232.09592782999,37423.84352094392,31270.764291756073,1890.819501930011,6153.079229187846,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
218,2021-07-07,34225.679688,34997.664063,33839.289063,33855.328125,33855.328125,24796027477,34137.395117299995,45883.96671882,44282.0234083,36704.50897291486,31570.28126168513,1601.9433105199932,5134.227711229731,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
219,2021-07-08,33889.605469,33907.90625,32133.183594,32877.371094,32877.371094,29910396946,33991.9013673,45623.5635157,44329.02378915999,36497.60092657054,31486.20180802946,1294.5397265400097,5011.399118541085,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
220,2021-07-09,32861.671875,34042.292969,32318.880859,33798.011719,33798.011719,27436021028,33901.008398549995,45372.35531258,44383.99843760001,36293.81997883621,31508.196818263783,988.3568749799961,4785.623160572428,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
221,2021-07-10,33811.242188,34209.070313,33116.011719,33520.519531,33520.519531,22971873468,33792.11953135,45116.602421949996,44432.68588877,36041.79179621466,31542.447266485335,683.9165331799959,4499.344529729326,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
222,2021-07-11,33509.078125,34584.703125,33346.738281,34240.1875,34240.1875,20108729370,33920.2942384,44865.16117195,44487.680097755,35955.10569894499,31885.482777855006,377.48107419499866,4069.6229210899874,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
223,2021-07-12,34254.015625,34592.15625,32697.308594,33155.847656,33155.847656,24321499537,33952.8036134,44620.68074226,44534.77958993999,35915.676008683186,31989.931218116813,85.90115232000971,3925.744790566372,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
224,2021-07-13,33125.46875,33327.101563,32261.419922,32702.025391,32702.025391,19120856669,33901.75351575,44360.11544929,44574.965761815,35937.62517079474,31865.881860705264,-214.85031252499903,4071.743310089474,0,1,1,0,0,1,1,0,1,1,1,1,_,-
225,2021-07-14,32723.845703,33061.398438,31639.125,32822.347656,32822.347656,21376531210,33809.74902355,44097.76013679,44606.892314549994,35866.01006405734,31753.48798304266,-509.1321777599951,4112.522081014675,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
226,2021-07-15,32827.875,33159.640625,31175.708984,31780.730469,31780.730469,21300524237,33816.89658215,43833.64384773,44634.434492285,35843.691558624996,31790.101605675012,-800.7906445549961,4053.589952949984,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
227,2021-07-16,31841.550781,32218.40625,31100.673828,31421.539063,31421.539063,23699476918,33778.6596681,43587.36986335999,44656.118144629996,35950.712461939205,31606.606874260797,-1068.7482812700036,4344.1055876784085,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
228,2021-07-17,31397.308594,31935.945313,31223.990234,31533.068359,31533.068359,18895018942,33622.8308595,43319.4610157,44676.971298925004,35963.23595436858,31282.425764631414,-1357.510283225005,4680.810189737167,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
229,2021-07-18,31533.884766,32398.996094,31215.492188,31796.810547,31796.810547,18787986667,33490.95458994999,43054.97908211,44691.750586035,35928.8004718817,31053.108708018284,-1636.771503924996,4875.691763863419,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
230,2021-07-19,31800.011719,31885.859375,30563.734375,30817.832031,30817.832031,20434789545,33238.457324300005,42765.22505867001,44700.831142675,35685.35998472768,30791.55466387233,-1935.6060840049904,4893.8053208553465,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
231,2021-07-20,30838.285156,31006.1875,29360.955078,29807.347656,29807.347656,23148267245,32976.782910199996,42461.248886789996,44702.997119235,35700.42525298023,30253.140567419756,-2241.748232445003,5447.284685560477,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
232,2021-07-21,29796.285156,32752.326172,29526.183594,32110.693359,32110.693359,28203024559,32903.71171875,42183.42128912999,44702.91424814,35637.94061498027,30169.48282251973,-2519.4929590100073,5468.457792460536,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
233,2021-07-22,32138.873047,32576.400391,31745.298828,32313.105469,32313.105469,19555230518,32824.51464845,41871.51777351,44700.569658295,35530.681523408835,30118.34777349116,-2829.051884784996,5412.333749917674,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
234,2021-07-23,32305.958984,33581.550781,32057.892578,33581.550781,33581.550781,22552046192,32770.16484375,41576.23632819,44708.617841884996,35367.48140526633,30172.848282233663,-3132.3815136949925,5194.633123032665,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
235,2021-07-24,33593.730469,34490.390625,33424.859375,34292.445313,34292.445313,21664706865,32720.3980469,41286.02066413,44710.117920009994,35155.95454923378,30284.84154456622,-3424.0972558799913,4871.113004667557,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
236,2021-07-25,34290.292969,35364.925781,33881.835938,35350.1875,35350.1875,20856685287,32800.607226600005,41023.7946485,44702.747041104994,35461.24370381949,30139.970749380518,-3678.952392604995,5321.272954438973,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
237,2021-07-26,35384.03125,40499.675781,35287.3125,37337.535156,37337.535156,51022126212,32955.72421875,40790.33179693,44692.57950204,36224.955894646046,29686.492542853957,-3902.2477051099995,6538.463351792088,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
238,2021-07-27,37276.035156,39406.941406,36441.726563,39406.941406,39406.941406,35097370560,33233.3048828,40622.23937505,44685.626162195,37539.28384840704,28927.325917192968,-4063.3867871450057,8611.95793121407,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
239,2021-07-28,39503.1875,40816.070313,38862.4375,39995.90625,39995.90625,38702404695,33589.2316406,40464.9557813,44684.33295907,38800.367515100625,28378.09576609938,-4219.377177770002,10422.271749001244,0,1,1,0,0,1,0,1,1,1,1,1,DOWN,-
240,2021-07-29,39995.453125,40593.070313,39352.058594,40008.421875,40008.421875,27167146027,33899.7521484,40300.30968755,44692.592861414996,39816.062484099595,27983.44181270041,-4392.283173864998,11832.620671399185,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
241,2021-07-30,40027.484375,42235.546875,38397.355469,42235.546875,42235.546875,33072782960,34335.5035156,40183.604257859995,44725.93731454,41271.75194262607,27399.25508857393,-4542.333056680007,13872.49685405214,0,1,1,0,0,1,1,0,0,1,1,1,DOWN,BUY
242,2021-07-31,42196.304688,42231.449219,41110.832031,41626.195313,41626.195313,25802845343,34704.80390625,40082.243476610005,44764.453486415,42333.37070976256,27076.237102737443,-4682.210009804992,15257.133607025116,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
243,2021-08-01,41460.84375,42541.679688,39540.941406,39974.894531,39974.894531,26688438115,35045.75625,39971.05589848,44777.746162195,42970.71400499133,27120.79849500867,-4806.690263714998,15849.91550998266,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
244,2021-08-02,39907.261719,40419.179688,38746.347656,39201.945313,39201.945313,25595265436,35370.7522461,39862.56667973,44777.819248135005,43416.784340621336,27324.720151578655,-4915.252568405005,16092.064189042681,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
245,2021-08-03,39178.402344,39750.03125,37782.050781,38152.980469,38152.980469,26189830450,35637.28388675,39754.05394536,44784.45731454,43681.14872835996,27593.41904514004,-5030.40336918,16087.729683219924,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
246,2021-08-04,38213.332031,39952.296875,37589.164063,39747.503906,39747.503906,25372562724,36035.62255859999,39611.31144536,44802.304130945,44065.146060568266,28006.09905663172,-5190.992685584999,16059.047003936546,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
247,2021-08-05,39744.515625,41341.933594,37458.003906,40869.554688,40869.554688,35185031017,36508.02333985,39469.67582036,44827.695517665,44507.774857341894,28508.271822358103,-5358.019697305004,15999.50303498379,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
248,2021-08-06,40865.867188,43271.660156,39932.179688,42816.5,42816.5,38226483046,37072.1949219,39349.59378911,44858.62764657,45179.73500429721,28964.654839502793,-5509.033857460003,16215.080164794417,0,1,1,0,0,1,1,0,1,0,1,1,DOWN,-
249,2021-08-07,42832.796875,44689.859375,42618.566406,44555.800781,44555.800781,40030862141,37710.1444336,39259.60070317,44901.057627035,46061.1457591925,29359.1431080075,-5641.456923865,16702.002651184997,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
250,2021-08-08,44574.4375,45282.351563,43331.910156,43798.117188,43798.117188,36302664750,38359.15869145,39120.080117239995,44942.30946297499,46481.11864660454,30237.19873629546,-5822.229345734995,16243.91991030908,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
251,2021-08-09,43791.925781,46456.832031,42848.6875,46365.402344,46365.402344,38734079049,39187.06142585,39005.45363287,45020.007978600006,47024.014587010046,31350.108264689952,-6014.554345730008,15673.906322320094,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
252,2021-08-10,46280.847656,46637.988281,44705.554688,45585.03125,45585.03125,33546019517,39860.7783204,38894.99316412,45082.904326255004,47461.70350124792,32259.85313955208,-6187.911162135002,15201.850361695837,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
253,2021-08-11,45599.703125,46735.632813,45351.710938,45593.636719,45593.636719,34319709073,40524.8048829,38778.92660162,45150.53429696,47679.52350010315,33370.08626569686,-6371.607695340004,14309.437234406287,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
254,2021-08-12,45576.878906,46228.910156,43861.445313,44428.289063,44428.289063,33723620826,41067.141797,38689.87410162,45211.228847745,47656.46372128926,34477.81987271073,-6521.354746124998,13178.643848578533,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
255,2021-08-13,44439.691406,47831.976563,44282.417969,47793.320313,47793.320313,31744259539,41742.185546999994,38593.56722662,45288.36348642,48181.55043493875,35302.82065906124,-6694.796259800001,12878.72977587751,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
256,2021-08-14,47810.6875,48098.683594,46177.632813,47096.945313,47096.945313,31211354442,42329.523437649994,38500.5715235,45360.99896494,48465.3786830571,36193.66819224289,-6860.427441439999,12271.710490814206,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
257,2021-08-15,47096.667969,47357.105469,45579.589844,47047.003906,47047.003906,30988958446,42814.99687515,38397.47753912,45444.071250095,48829.38934251893,36800.604407781066,-7046.593710975001,12028.784934737865,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
258,2021-08-16,47019.960938,47998.097656,45700.320313,46004.484375,46004.484375,32776876610,43144.8740236,38269.48460943,45506.763183690004,49098.80035044058,37190.947696759424,-7237.278574260003,11907.852653681155,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
259,2021-08-17,45936.457031,47139.570313,44512.417969,44695.359375,44695.359375,33451362600,43379.84667985,38134.11503912,45558.658046970006,49187.25500593243,37572.438353767575,-7424.543007850007,11614.816652164853,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
260,2021-08-18,44686.75,45952.0625,44364.027344,44801.1875,44801.1875,32194123075,43619.484961099995,38023.52894537,45611.31636728,49243.27606185606,37995.693860343934,-7587.787421909998,11247.582201512123,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
261,2021-08-19,44741.882813,46970.761719,43998.316406,46717.578125,46717.578125,37204312299,43843.586523599995,37923.658984429996,45679.33246103,49584.90341338168,38102.26963381831,-7755.673476600001,11482.633779563374,0,1,1,0,0,1,1,0,1,1,0,1,DOWN,BUY
262,2021-08-20,46723.121094,49342.152344,46650.707031,49339.175781,49339.175781,34706867452,44229.235547,37925.545390679996,45758.34246103,50346.813045727395,38111.6580482726,-7832.797070350003,12235.154997454796,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
263,2021-08-21,49327.074219,49717.019531,48312.199219,48905.492188,48905.492188,40585205312,44675.76542985,37917.4383985,45825.318476655,50789.74861973848,38561.78223996152,-7907.880078154994,12227.96637977696,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
264,2021-08-22,48869.105469,49471.609375,48199.941406,49321.652344,49321.652344,25370975378,45181.7507814,37911.84957038,45884.566289155,51070.80991268693,39292.69165011307,-7972.716718775002,11778.118262573858,0,1,1,0,0,1,1,0,1,1,1,1,DOWN,BUY
265,2021-08-23,49291.675781,50482.078125,49074.605469,49546.148438,49546.148438,34305053719,45751.40917985,37939.70917976,45947.666699315,50977.48281578238,40525.33554391762,-8007.957519554999,10452.147271864756,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
266,2021-08-24,49562.347656,49878.769531,47687.117188,47706.117188,47706.117188,35361168834,46149.33984395,37952.2097657,45995.475742285,50647.47849970702,41651.20118819299,-8043.265976585004,8996.27731151403,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
267,2021-08-25,47727.257813,49202.878906,47163.613281,48960.789063,48960.789063,32646349931,46553.901562700004,38006.44253914,46043.94962900501,50501.58363107444,42606.21949432557,-8037.507089865008,7895.364136748874,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
268,2021-08-26,49002.640625,49347.582031,46405.78125,46942.21875,46942.21875,32666549568,46760.1875002,38046.770703199996,46084.14351572501,50316.94193652817,43203.43306387183,-8037.372812525013,7113.508872656341,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
269,2021-08-27,46894.554688,49112.785156,46394.28125,49058.667969,49058.667969,34511076995,46985.3308596,38167.33296883,46098.454531350006,50525.45547926332,43445.20623993668,-7931.121562520006,7080.249239326644,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
270,2021-08-28,49072.585938,49283.503906,48499.238281,48902.402344,48902.402344,28568103401,47240.5451174,38248.529609460005,46110.561015725,50553.44588119929,43927.64435360071,-7862.031406264992,6625.801527598582,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
271,2021-08-29,48911.25,49644.113281,47925.855469,48829.832031,48829.832031,25889650240,47363.76660175,38363.781015709996,46130.11925791,50720.33761067286,44007.19559282714,-7766.338242200007,6713.142017845719,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
272,2021-08-30,48834.851563,48925.605469,46950.273438,47054.984375,47054.984375,31847007016,47437.264257999996,38458.96453133,46125.84751963,50697.82413606431,44176.70437993568,-7666.8829883,6521.119756128624,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
273,2021-08-31,47024.339844,48189.550781,46750.09375,47166.6875,47166.6875,34730363427,47515.91679705,38582.92558602,46124.156699315005,50668.90834266645,44362.925251433546,-7541.231113295005,6305.983091232905,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
274,2021-09-01,47099.773438,49111.089844,46562.4375,48847.027344,48847.027344,39139399125,47736.853711100004,38684.33605477,46132.86425791,50599.33257732669,44874.37484487332,-7448.528203139998,5724.957732453375,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
275,2021-09-02,48807.847656,50343.421875,48652.320313,49327.722656,49327.722656,39508070319,47813.57382825,38793.591054770004,46135.916425874995,50759.04093189177,44868.10672460824,-7342.325371104991,5890.934207283528,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
276,2021-09-03,49288.25,50982.273438,48386.085938,50025.375,50025.375,43206179619,47959.995312600004,38900.90281258,46146.318007905,51036.63650929744,44883.35411590257,-7245.415195324997,6153.2823933948675,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
277,2021-09-04,50009.324219,50545.582031,49548.78125,49944.625,49944.625,37471327794,48104.8763673,39015.97937508,46150.041777435,51267.59660638038,44942.15612821962,-7134.062402354997,6325.440478160759,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
278,2021-09-05,49937.859375,51868.679688,49538.597656,51753.410156,51753.410156,30322676319,48392.32265635,39176.53742195,46148.06378915001,51776.4515385777,45008.1937741223,-6971.526367200007,6768.257764455397,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
279,2021-09-06,51769.003906,52700.941406,51053.679688,52633.535156,52633.535156,38884105426,48789.2314454,39356.712109449996,46152.832480555,52207.74737149053,45370.71551930947,-6796.120371105004,6837.031852181055,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
280,2021-09-07,52660.480469,52853.765625,43285.207031,46811.128906,46811.128906,65210059683,48889.7285157,39468.04210945,46107.44746102,51930.70393841668,45848.75309298332,-6639.40535157,6081.950845433355,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
281,2021-09-08,46827.761719,47334.054688,44561.394531,46091.390625,46091.390625,49007762488,48858.4191407,39555.62746101,46057.406816489995,51999.45431080828,45717.38397059173,-6501.779355479994,6282.070340216553,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
282,2021-09-09,45774.742188,47261.949219,45669.738281,46391.421875,46391.421875,38672657013,48711.0314454,39652.69242195,46001.6641993,52020.13995394268,45401.92293685733,-6348.9717773500015,6618.21701708535,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
283,2021-09-10,46396.664063,47031.742188,44344.484375,44883.910156,44883.910156,39154666597,48509.9523438,39725.779726630004,45955.047148515005,52212.69138099688,44807.213306603124,-6229.267421885001,7405.478074393759,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
284,2021-09-11,44869.839844,45969.292969,44818.265625,45201.457031,45201.457031,34499835245,48303.94257815,39785.706640690005,45936.932304765,52253.36951788544,44354.51563841457,-6151.225664074998,7898.853879470873,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
285,2021-09-12,45206.628906,46364.878906,44790.460938,46063.269531,46063.269531,27881980161,48129.7986328,39877.3952735,45918.721992265,52151.26313701927,44108.334128580726,-6041.326718764998,8042.929008438543,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
286,2021-09-13,46057.214844,46598.679688,43591.320313,44963.074219,44963.074219,40969943253,47992.64648435,39971.50644538,45908.068105545004,52243.13603505537,43742.15693364463,-5936.561660165004,8500.979101410747,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
287,2021-09-14,44960.050781,47218.125,44752.332031,47092.492188,47092.492188,38652152880,47899.2316406,40083.8075782,45911.831757889995,52142.620808405925,43655.84247279408,-5828.024179689994,8486.778335611845,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
288,2021-09-15,47098.0,48450.46875,46773.328125,48176.347656,48176.347656,30484496466,47960.938085899994,40229.96398445,45921.771230545,52182.70368935665,43739.17248244334,-5691.807246094999,8443.531206913307,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
289,2021-09-16,48158.90625,48486.828125,47079.558594,47783.359375,47783.359375,31764293754,47897.1726562,40373.07125007,45934.99917976501,52089.110793970314,43705.23451842968,-5561.927929695004,8383.876275540635,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
290,2021-09-17,47771.003906,48160.921875,46832.523438,47267.519531,47267.519531,28727713711,47815.42851555,40472.295234440004,45923.180566480005,51989.49274593011,43641.36428516988,-5450.885332040001,8348.128460760228,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
291,2021-09-18,47273.527344,48791.78125,47087.285156,48278.363281,48278.363281,28575630451,47787.85507805,40588.05289069,45922.677441479995,51941.98914455502,43633.721011544985,-5334.624550789995,8308.268133010031,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
292,2021-09-19,48268.855469,48328.367188,46919.804688,47260.21875,47260.21875,26967722648,47798.1167968,40687.31109381,45906.287324289995,51945.96789784841,43650.265695751594,-5218.976230479995,8295.702202096814,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
293,2021-09-20,47261.40625,47328.199219,42598.914063,42843.800781,42843.800781,43909845642,47581.972460850004,40760.22394537,45877.70048835,52256.061046459654,42907.88387524035,-5117.476542979995,9348.1771712193,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
294,2021-09-21,43012.234375,43607.609375,39787.609375,40693.675781,40693.675781,48701090088,47174.304882699995,40776.182109429996,45836.53234381499,52683.56854924181,41665.04121615818,-5060.350234384998,11018.527333083635,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
295,2021-09-22,40677.953125,43978.621094,40625.632813,43574.507813,43574.507813,38139709246,46886.64414055,40809.74242193,45809.842968815,52515.61007618258,41257.67820491742,-5000.100546884998,11257.931871265158,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
296,2021-09-23,43560.296875,44942.175781,43109.339844,44895.097656,44895.097656,34244064430,46630.130273350005,40854.63070318,45778.285000065,52129.67436778732,41130.586178912694,-4923.654296884997,10999.088188874623,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
297,2021-09-24,44894.300781,45080.492188,40936.558594,42839.75,42839.75,42839345714,46274.886523350004,40899.55757818,45731.251132875004,51789.99433949703,40759.778707202975,-4831.693554695004,11030.215632294057,0,1,1,0,1,0,0,1,1,1,0,1,DOWN,-
298,2021-09-25,42840.890625,42996.257813,41759.921875,42716.59375,42716.59375,31604717236,45823.04570305,40946.18847662,45670.713515685,50934.72047455518,40711.370931544814,-4724.525039064996,10223.349543010365,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
299,2021-09-26,42721.628906,43919.300781,40848.460938,43208.539063,43208.539063,30661222077,45351.7958984,41020.401406310004,45606.713457095,49514.906410089105,41188.685386710895,-4586.312050784996,8326.22102337821,0,1,1,0,1,0,0,1,1,1,0,1,DOWN,-
300,2021-09-27,43234.183594,44313.246094,42190.632813,42235.730469,42235.730469,30980029059,45123.025976549994,41086.600000059996,45528.86650397,49440.22282295502,40805.82913014497,-4442.266503910003,8634.393692810045,0,1,1,0,1,0,0,1,1,1,0,1,DOWN,-
301,2021-09-28,42200.898438,42775.144531,40931.664063,41034.542969,41034.542969,30214940550,44870.18359374999,41139.962460999996,45447.378769595,49511.095591469944,40229.27159603004,-4307.416308595006,9281.823995439903,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
302,2021-09-29,41064.984375,42545.257813,40829.667969,41564.363281,41564.363281,30602359905,44628.830664049994,41238.83916022,45348.985156309995,49427.571710434124,39830.089617665864,-4110.145996089996,9597.48209276826,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
303,2021-09-30,41551.269531,44092.601563,41444.582031,43790.894531,43790.894531,31141681925,44574.179882799996,41351.691503969996,45271.428046935005,49384.93690034498,39763.42286525501,-3919.736542965009,9621.514035089975,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
304,2021-10-01,43816.742188,48436.011719,43320.023438,48116.941406,48116.941406,42850641582,44719.95410155,41495.630644590005,45232.47675786999,49768.70831505378,39671.19988804622,-3736.8461132799857,10097.50842700756,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
305,2021-10-02,48137.46875,48282.0625,47465.496094,47711.488281,47711.488281,30614346492,44802.36503905,41626.1211524,45187.00968755499,49988.08668011959,39616.643397980406,-3560.8885351549907,10371.443282139182,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
306,2021-10-03,47680.027344,49130.691406,47157.289063,48199.953125,48199.953125,26638115879,44964.20898434999,41791.74289068,45133.654980524996,50357.76908509887,39570.64888360111,-3341.9120898449983,10787.12020149776,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
307,2021-10-04,48208.90625,49456.777344,47045.003906,49112.902344,49112.902344,33383173002,45065.22949215,41961.00914067999,45089.92488286999,50685.379261319744,39445.079722980256,-3128.9157421900018,11240.299538339488,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
308,2021-10-05,49174.960938,51839.984375,49072.839844,51514.8125,51514.8125,35873904236,45232.15273435,42129.66082037,45055.765683649995,51385.05797511997,39079.24749358003,-2926.104863279994,12305.810481539942,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
