,Date,Open,High,Low,Close,Change(Pips),Change(%),ema20,ema100,ema200,BBH,BBL,ema_20_100_diff,ema_100_200_diff,ema_20_200_diff,ema100_BBH_diff,ema200_BBH_diff,ema100_BBL_diff,ema200_BBL_diff,ema_100_close_diff,ema_200_close_diff,Buy,Sell
261,02/23/2022 13:40,114.998,115.02,114.962,115.006,0.8,0.01,115.06916909655112,115.07376608559518,115.07518681176325,115.14626643813249,115.0101335618675,-0.004596989044060251,-0.0014207261680638794,-0.006017715212124131,-0.07250035253730402,-0.07107962636924015,0.06363252372767647,0.06505324989574035,0.06776608559518138,0.06918681176324526,,115.006
262,02/23/2022 13:45,115.006,115.026,115.001,115.014,0.8,0.01,115.06391489687958,115.06991020910517,115.07278732894899,115.14510033100998,115.00159966899002,-0.005995312225593352,-0.0028771198438164447,-0.008872432069409797,-0.07519012190481078,-0.07231300206099434,0.06831054011514937,0.07118765995896581,0.05591020910517841,0.058787328948994855,,
263,02/23/2022 13:50,115.012,115.036,115.004,115.034,2.2,0.02,115.06106585908154,115.06759342142098,115.07126625722552,115.14328520398026,114.99731479601975,-0.0065275623394427384,-0.0036728358045365894,-0.010200398143979328,-0.07569178255927511,-0.07201894675473852,0.07027862540122953,0.07395146120576612,0.03359342142097432,0.03726625722551091,,
264,02/23/2022 13:55,115.027,115.046,115.006,115.009,-1.8,-0.02,115.05610720583567,115.06381320068415,115.06882444321667,115.14340019455253,114.98919980544747,-0.007705994848478781,-0.0050112425325181675,-0.012717237380996949,-0.07958699386837509,-0.07457575133585692,0.07461339523668187,0.07962463776920004,0.0548132006841513,0.059824443216669465,,
265,02/23/2022 14:00,115.01,115.025,114.995,115.005,-0.5,0.0,115.05123985289895,115.06001880064002,115.06632152387485,115.14407100220615,114.98132899779384,-0.008778947741078014,-0.006302723234824725,-0.015081670975902739,-0.08405220156612359,-0.07774947833129886,0.07868980284618488,0.0849925260810096,0.05501880064002762,0.061321523874852346,,
266,02/23/2022 14:05,115.006,115.055,115.003,115.055,4.9,0.04,115.05159796214666,115.05969500705035,115.06587754254643,115.14293324442637,114.98046675557366,-0.008097044903692563,-0.006182535496080277,-0.01427958039977284,-0.08323823737602254,-0.07705570187994226,0.07922825147669244,0.08541078697277271,0.004695007050344202,0.010877542546424479,,
267,02/23/2022 14:10,115.055,115.057,115.031,115.05,-0.5,0.0,115.05144577527555,115.05906952272453,115.06525489381913,115.14275944935922,114.9800405506408,-0.007623747448974427,-0.006185371094602488,-0.013809118543576915,-0.08368992663469044,-0.07750455554008795,0.0790289720837336,0.0852143431783361,0.009069522724530543,0.01525489381913303,,
268,02/23/2022 14:15,115.049,115.062,115.041,115.048,-0.1,0.0,115.0511176062017,115.05835535996812,115.06457823131642,115.14079042201293,114.97870957798709,-0.007237753766418109,-0.0062228713482994635,-0.013460625114717573,-0.08243506204480866,-0.0762121906965092,0.07964578198102856,0.08586865332932803,0.010355359968116318,0.01657823131641578,,
269,02/23/2022 14:20,115.05,115.088,115.046,115.086,3.6,0.03,115.0544397389444,115.06013888513147,115.06541830067655,115.14112290317412,114.97867709682588,-0.005699146187069459,-0.005279415545089705,-0.010978561732159164,-0.0809840180426562,-0.0757046024975665,0.08146178830558881,0.08674120385067852,-0.025861114868533264,-0.02058169932344356,,
270,02/23/2022 14:25,115.084,115.099,115.077,115.099,1.5,0.01,115.05868357333064,115.06264605383267,115.0667352300618,115.14361190174459,114.97828809825542,-0.003962480502025301,-0.004089176229129521,-0.008051656731154822,-0.0809658479119264,-0.07687667168279688,0.08435795557724646,0.08844713180637598,-0.036353946167338336,-0.032264769938208815,,
271,02/23/2022 14:30,115.098,115.104,115.073,115.103,0.5,0.0,115.06290418539439,115.06524953423056,115.06815737790251,115.14447469585427,114.97802530414576,-0.002345348836172434,-0.00290784367194874,-0.005253192508121174,-0.07922516162371096,-0.07631731795176222,0.08722423008480007,0.09013207375674881,-0.03775046576943453,-0.03484262209748579,,
272,02/23/2022 14:35,115.103,115.13,115.088,115.124,2.1,0.02,115.06872283440445,115.06903988686085,115.07034728465143,115.14917334849555,114.97622665150443,-0.00031705245639557234,-0.001307397790583309,-0.0016244502469788813,-0.08013346163470203,-0.07882606384411872,0.09281323535641661,0.09412063314699992,-0.054960113139145506,-0.0536527153485622,,
273,02/23/2022 14:40,115.124,115.143,115.117,115.143,1.9,0.02,115.07579685017545,115.07381150706338,115.07319641074355,115.15472207236671,114.97347792763331,0.0019853431120679943,0.0006150963198336967,0.002600439431901691,-0.08091056530332708,-0.08152566162316077,0.10033357943007104,0.09971848311023734,-0.06918849293661822,-0.06980358925645191,115.143,
274,02/23/2022 14:45,115.144,115.201,115.144,115.181,3.7,0.03,115.08581619777779,115.08072689370447,115.07742400247909,115.1694430880013,114.96545691199871,0.0050893040733228645,0.0033028912253740828,0.008392195298696947,-0.08871619429683619,-0.09201908552221028,0.11526998170575098,0.1119670904803769,-0.10027310629553199,-0.10357599752090607,,
275,02/23/2022 14:50,115.184,115.186,115.144,115.144,-4.0,-0.03,115.09135751227514,115.08480902959451,115.08003482591128,115.17582497354826,114.96317502645172,0.006548482680628354,0.004774203683226119,0.011322686363854473,-0.09101594395374946,-0.09579014763697558,0.1216340031427876,0.11685979945956149,-0.05919097040549559,-0.06396517408872171,,
276,02/23/2022 14:55,115.142,115.164,115.128,115.146,0.4,0.0,115.09656155872513,115.08875683413682,115.0826216954834,115.17881432593273,114.96188567406728,0.007804724588311274,0.006135138653419858,0.013939863241731132,-0.0900574917959176,-0.09619263044933746,0.12687116006954113,0.12073602141612128,-0.05724316586318423,-0.06337830451660409,,
277,02/23/2022 15:00,115.144,115.147,115.085,115.108,-3.6,-0.03,115.09765093408464,115.08999832870865,115.08361692311149,115.18185191429527,114.96244808570475,0.007652605375994881,0.006381405597153389,0.01403401097314827,-0.0918535855866196,-0.09823499118377299,0.1275502430038955,0.12116883740674211,-0.018001671291358434,-0.024383076888511823,,
278,02/23/2022 15:05,115.11,115.112,115.051,115.052,-5.8,-0.05,115.09330322607659,115.08754682363067,115.08237704377379,115.18151727137155,114.96148272862843,0.005756402445911135,0.00516977985688527,0.010926182302796406,-0.09397044774087249,-0.09914022759775776,0.12606409500224913,0.12089431514536386,0.035546823630667745,0.030377043773782475,115.052,
279,02/23/2022 15:10,115.054,115.089,115.027,115.079,2.5,0.02,115.09194101406929,115.08699541565451,115.08224461068463,115.18215110004091,114.96624889995907,0.004945598414778374,0.0047508049698876675,0.009696403384666041,-0.09515568438639832,-0.09990648935628599,0.12074651569544415,0.11599571072555648,0.007995415654519888,0.003244610684632221,,
280,02/23/2022 15:15,115.075,115.076,115.045,115.049,-2.6,-0.02,115.08785139368173,115.08454409851552,115.08094090046171,115.17967302949315,114.97382697050683,0.003307295166209201,0.0036031980538098196,0.0069104932200190206,-0.09512893097762287,-0.09873212903143269,0.11071712800868738,0.10711392995487756,0.03554409851551554,0.031940900461705724,,
281,02/23/2022 15:20,115.045,115.074,115.036,115.051,0.6,0.01,115.08434173714062,115.08237996312742,115.07976674750243,115.17751091310129,114.9804890868987,0.0019617740131963046,0.0026132156249900618,0.004574989638186366,-0.09513094997386418,-0.09774416559885424,0.1018908762287225,0.09927766060373244,0.03137996312742075,0.02876674750243069,,
282,02/23/2022 15:25,115.052,115.069,115.029,115.057,0.5,0.0,115.08173776217484,115.08074254615147,115.07887393387489,115.17568946266007,114.98661053733994,0.000995216023369494,0.0018686122765814162,0.00286382829995091,-0.09494691650860432,-0.09681552878518573,0.09413200881152761,0.0922633965349462,0.023742546151467536,0.02187393387488612,,
283,02/23/2022 15:30,115.06,115.086,115.051,115.079,1.9,0.02,115.0814770229201,115.08063012381912,115.07887887764451,115.17545302819599,114.99134697180398,0.0008468991009777938,0.0017512461746065355,0.0025981452755843293,-0.09482290437686913,-0.09657415055147567,0.08928315201514181,0.08753190584053527,0.0016301238191260836,-0.00012112235548045192,,
284,02/23/2022 15:35,115.075,115.109,115.073,115.1,2.5,0.02,115.08324111597533,115.08187979325015,115.07970715695258,115.17361790530917,115.00228209469084,0.0013613227251738635,0.0021726362975726943,0.003533959022746558,-0.09173811205901927,-0.09391074835659197,0.07959769855931143,0.07742506226173873,-0.018120206749841827,-0.02029284304741452,,115.1
285,02/23/2022 15:40,115.104,115.106,115.054,115.06,-4.4,-0.04,115.08102767635863,115.08046819368563,115.07893432726817,115.16873101947344,115.01266898052658,0.0005594826729975466,0.001533866417460672,0.0020933490904582186,-0.0882628257878082,-0.08979669220526887,0.06779921315904858,0.0662653467415879,0.020468193685630354,0.01893432726816968,,
286,02/23/2022 15:45,115.059,115.107,115.059,115.088,2.9,0.03,115.08169170718162,115.08095411667367,115.07928984384588,115.16866847744853,115.01603152255143,0.0007375905079527456,0.0016642728277815877,0.0024018633357343333,-0.08771436077486783,-0.08937863360264942,0.06492259412223689,0.0632583212944553,-0.0070458833263273846,-0.008710156154108972,,
287,02/23/2022 15:50,115.083,115.083,115.03,115.036,-4.7,-0.04,115.07734011602146,115.07805385108182,115.07759220291075,115.16974551843776,115.01355448156224,-0.0007137350603585446,0.0004616481710684184,-0.00025208688929012624,-0.09169166735594558,-0.092153315527014,0.0644993695195808,0.06403772134851238,0.042053851081817584,0.041592202910749165,,
288,02/23/2022 15:55,115.038,115.054,115.03,115.034,-0.4,0.0,115.07321248592419,115.07521166714106,115.07588270475739,115.17082859538112,115.01107140461886,-0.0019991812168740353,-0.0006710376163283627,-0.002670218833202398,-0.0956169282400623,-0.09494589062373393,0.0641402625222014,0.06481130013852976,0.04121166714105584,0.041882704757384204,,
289,02/23/2022 16:00,115.036,115.049,115.02,115.032,-0.4,0.0,115.06928748726475,115.07242381764809,115.07416181437475,115.17216394401443,115.00433605598555,-0.003136330383341601,-0.00173799672666064,-0.004874327110002241,-0.099740126366342,-0.09800212963968136,0.06808776166253949,0.06982575838920013,0.04042381764809022,0.04216181437475086,,
290,02/23/2022 16:05,115.032,115.062,115.027,115.053,2.1,0.02,115.06773629800144,115.07117066812242,115.07333193930123,115.17107220626873,115.00082779373126,-0.0034343701209849087,-0.002161271178806601,-0.0055956412997915095,-0.09990153814631242,-0.09774026696750582,0.07034287439115872,0.07250414556996532,0.01817066812242274,0.02033193930122934,,
291,02/23/2022 16:10,115.052,115.077,115.048,115.072,2.0,0.02,115.06814236485845,115.07122417340486,115.07327970638745,115.16935269271808,114.9994473072819,-0.003081808546411935,-0.0020555329825953095,-0.005137341529007244,-0.09812851931322086,-0.09607298633062555,0.07177686612295986,0.07383239910555517,-0.0007758265951451904,0.0012797063874501191,,
292,02/23/2022 16:15,115.071,115.085,115.059,115.08,0.9,0.01,115.06927166344335,115.07179035576584,115.07354324731344,115.16519301175434,114.99920698824569,-0.002518692322496463,-0.0017528915475963913,-0.004271583870092854,-0.0934026559884984,-0.091649764440902,0.07258336752015282,0.07433625906774921,-0.008209644234156599,-0.006456752686560208,,
293,02/23/2022 16:20,115.075,115.08,115.062,115.066,-0.9,-0.01,115.06896007644875,115.0714167844261,115.07324743369331,115.15671906277383,114.99998093722617,-0.002456707977358974,-0.001830649267205331,-0.004287357244564305,-0.08530227834772575,-0.08347162908052042,0.07143584719993612,0.07326649646714145,0.0054167844261030496,0.0072474336933083805,,
294,02/23/2022 16:25,115.069,115.075,115.053,115.057,-1.2,-0.01,115.06782102154887,115.07048666930186,115.07261027943083,115.13517150426672,115.0091284957333,-0.0026656477529911626,-0.0021236101289758835,-0.004789257881967046,-0.06468483496486499,-0.0625612248358891,0.06135817356856421,0.0634817836975401,0.013486669301855159,0.015610279430831042,,
295,02/23/2022 16:30,115.053,115.097,115.044,115.083,3.0,0.03,115.06926663854422,115.07129398095981,115.07301771945315,115.12318844608636,115.01501155391365,-0.002027342415587441,-0.0017237384933395106,-0.0037510809089269515,-0.05189446512655138,-0.05017072663321187,0.05628242704615616,0.05800616553949567,-0.011706019040190085,-0.009982280546850575,115.083,
296,02/23/2022 16:35,115.086,115.087,115.061,115.062,-2.4,-0.02,115.06857457773047,115.07069436928498,115.07258565202362,115.10591658201302,115.023883417987,-0.002119791554505923,-0.0018912827386401432,-0.004011074293146066,-0.035222212728044155,-0.03333092998940401,0.04681095129798507,0.048702234036625214,0.008694369284981462,0.010585652023621606,,115.062
297,02/23/2022 16:40,115.062,115.093,115.061,115.092,3.0,0.03,115.07080557032758,115.07206892610532,115.07334699900308,115.10224655947825,115.02595344052172,-0.0012633557777377291,-0.0012780728977617173,-0.0025414286754994464,-0.030177633372929336,-0.02889956047516762,0.04611548558359857,0.04739355848136029,-0.019931073894682072,-0.018653000996920355,115.092,
298,02/23/2022 16:45,115.087,115.103,115.086,115.098,1.1,0.01,115.07339551601066,115.07374189861466,115.07431378335589,115.10682969205958,115.02597030794043,-0.00034638260399333376,-0.0005718847412339301,-0.0009182673452272638,-0.03308779344492052,-0.03251590870368659,0.047771590674230424,0.048343475415464354,-0.024258101385342457,-0.023686216644108526,,
299,02/23/2022 16:50,115.101,115.133,115.101,115.118,1.7,0.01,115.07764356210488,115.07659725999436,115.07602696832234,115.11439465224144,115.02230534775858,0.0010463021105238113,0.0005702916720196072,0.0016165937825434185,-0.03779739224708578,-0.03836768391910539,0.054291912235783,0.053721620563763395,-0.04140274000563693,-0.041973031677656536,115.118,
300,02/23/2022 16:55,115.114,115.125,115.1,115.122,0.8,0.01,115.08186798476156,115.07952646902699,115.0778298323097,115.12267149099878,115.02132850900122,0.002341515734570976,0.0016966367172841501,0.004038152451855126,-0.04314502197179593,-0.04484165868908008,0.05819796002576538,0.05650132330848123,-0.04247353097301243,-0.04417016769029658,,
301,02/23/2022 17:00,115.128,115.129,115.092,115.096,-3.2,-0.03,115.08321389097475,115.08058927747686,115.0785423879054,115.12498805278136,115.02351194721865,0.00262461349788623,0.002046889571460042,0.004671503069346272,-0.04439877530450076,-0.0464456648759608,0.05707733025820971,0.05503044068674967,-0.015410722523142795,-0.017457612094602837,,
302,02/23/2022 17:05,115.09,115.093,115.072,115.093,0.3,0.0,115.08414590135811,115.08138996925256,115.07910935308558,115.1267667625154,115.02533323748456,0.00275593210555769,0.002280616166970617,0.005036548272528307,-0.045376793262846604,-0.04765740942981722,0.056056731767995416,0.0537761156010248,-0.011610030747448263,-0.01389064691441888,,
303,02/23/2022 17:10,115.093,115.096,115.074,115.092,-0.1,0.0,115.08489391075258,115.0820744873653,115.07961486865085,115.12788241885694,115.02551758114306,0.002819423387279585,0.0024596187144538817,0.0052790421017334666,-0.04580793149163753,-0.048267550206091414,0.056556906222240855,0.05409728750778697,-0.009925512634694655,-0.012385131349148537,,
304,02/23/2022 17:15,115.094,115.116,115.092,115.112,1.8,0.02,115.08747544306186,115.0840051655998,115.08088487380179,115.12982466087514,115.02477533912487,0.00347027746205697,0.003120291798012431,0.006590569260069401,-0.045819495275338795,-0.048939787073351226,0.059229826474933134,0.0561095346769207,-0.02799483440018946,-0.031115126198201892,,
305,02/23/2022 17:20,115.114,115.117,115.095,115.095,-1.9,-0.02,115.08819206753216,115.08471450975466,115.08143840816251,115.13148462596462,115.02661537403534,0.003477557777500806,0.0032761015921494163,0.006753659369650222,-0.04677011620995586,-0.050046217802105275,0.05809913571931702,0.0548230341271676,-0.010285490245337314,-0.01356159183748673,,
306,02/23/2022 17:25,115.095,115.105,115.084,115.103,0.8,0.01,115.08960234681481,115.08589421880275,115.08228396078358,115.1331464150628,115.02645358493722,0.003708128012064549,0.003610258019165258,0.007318386031229807,-0.04725219626004673,-0.05086245427921199,0.059440633865534664,0.05583037584636941,-0.017105781197244596,-0.020716039216409854,,
307,02/23/2022 17:30,115.102,115.107,115.082,115.083,-1.9,-0.02,115.08897355188007,115.08570749500903,115.08231204075285,115.13156770937685,115.03273229062314,0.003266056871041201,0.0033954542561787093,0.00666151112721991,-0.04586021436782062,-0.04925566862399933,0.052975204385887764,0.049579750129709055,0.002707495009033778,-0.0006879592471449314,115.083,
308,02/23/2022 17:35,115.086,115.097,115.08,115.092,0.6,0.01,115.08926178503435,115.08611346307298,115.08269196072332,115.12936918320614,115.04073081679385,0.003148321961376155,0.003421502349652883,0.006569824311029038,-0.04325572013316048,-0.04667722248281336,0.045382646279122696,0.04196114392946981,-0.0058865369270222345,-0.009308039276675117,115.092,
309,02/23/2022 17:40,115.088,115.101,115.082,115.083,-0.5,0.0,115.08866542455489,115.08591259448764,115.08270404069495,115.12469663057563,115.05050336942442,0.002752830067251466,0.0032085537926889174,0.0059613838599403834,-0.03878403608798919,-0.04199258988067811,0.035409225063219196,0.03220067127053028,0.002912594487639808,-0.0002959593050491094,115.083,
310,02/23/2022 17:45,115.088,115.096,115.077,115.08,-0.8,-0.01,115.08784014602584,115.08553113677877,115.08259799988339,115.12272854348643,115.05517145651356,0.0023090092470710033,0.002933136895379107,0.00524214614245011,-0.03719740670766214,-0.04013054360304125,0.030359680265206634,0.027426543369827527,0.005531136778770929,0.0025979998833918216,,
311,02/23/2022 17:50,115.08,115.084,115.071,115.076,-0.4,0.0,115.08671251307099,115.08491622472853,115.08233925478993,115.12257020347135,115.05572979652868,0.0017962883424615939,0.002576969938601792,0.004373258281063386,-0.03765397874282428,-0.04023094868142607,0.029186428199849956,0.026609458261248164,0.008916224728537259,0.006339254789935467,,
312,02/23/2022 17:55,115.078,115.088,115.072,115.078,0.0,0.0,115.08588274992138,115.08447001668154,115.08216908793541,115.12259087059195,115.05550912940805,0.0014127332398459203,0.0023009287461235317,0.003713661985969452,-0.03812085391041364,-0.040421782656537175,0.02896088727348456,0.026659958527361027,0.0064700166815327975,0.004169087935409266,,
313,02/23/2022 18:00,115.074,115.087,115.071,115.078,0.4,0.0,115.08513201183364,115.08405259625047,115.08200559429088,115.12192553252956,115.05737446747045,0.001079415583163268,0.002047001959596173,0.003126417542759441,-0.03787293627908639,-0.03991993823868256,0.02667812878001996,0.024631126820423788,0.006052596250469833,0.00400559429087366,,
314,02/23/2022 18:05,115.078,115.082,115.05,115.055,-2.3,-0.02,115.08226229642091,115.08217823520206,115.08094655137752,115.1222392948848,115.05686070511517,8.406121884263484e-05,0.0012316838245425288,0.0013157450433851636,-0.040061059682741984,-0.04129274350728451,0.025317530086894635,0.024085846262352106,0.027178235202057976,0.025946551377515448,,
315,02/23/2022 18:10,115.055,115.062,115.028,115.035,-2.0,-0.02,115.0777611253332,115.07913447809226,115.07914472583332,115.12754938118415,115.04675061881584,-0.0013733527590602534,-1.0247741059288273e-05,-0.0013836005001195417,-0.04841490309189567,-0.04840465535083638,0.032383859276421845,0.03239410701748113,0.044134478092260565,0.04414472583331985,,115.035
316,02/23/2022 18:15,115.035,115.043,115.029,115.032,-0.3,0.0,115.07340292292051,115.07609354402179,115.07729591305554,115.13152929816441,115.03977070183556,-0.002690621101280044,-0.001202369033748596,-0.00389299013502864,-0.05543575414262136,-0.05423338510887277,0.03632284218622317,0.037525211219971766,0.04409354402179133,0.04529591305553993,,
317,02/23/2022 18:20,115.031,115.035,115.016,115.017,-1.4,-0.01,115.0680312159757,115.0722810573107,115.07493136744552,115.13651831194805,115.02728168805193,-0.004249841335010274,-0.002650310134811207,-0.0069001514698214805,-0.06423725463734797,-0.06158694450253677,0.044999369258775346,0.04764967939358655,0.05528105731070809,0.0579313674455193,,
318,02/23/2022 18:25,115.024,115.032,114.991,114.993,-3.1,-0.03,115.06088538588277,115.06716615038744,115.07171837264373,115.14299538416536,115.01030461583467,-0.006280764504666081,-0.004552222256293703,-0.010832986760959784,-0.07582923377792383,-0.07127701152163013,0.0568615345527661,0.061413756809059805,0.07416615038744112,0.07871837264373482,,
319,02/23/2022 18:30,114.993,115.006,114.934,114.934,-5.9,-0.05,115.04880106341774,115.05857478584632,115.0663176521479,115.15571658484404,114.97918341515592,-0.009773722428576548,-0.007742866301583717,-0.017516588730160265,-0.09714179899772546,-0.08939893269614174,0.07939137069040214,0.08713423699198586,0.12457478584632042,0.13231765214790414,,
320,02/23/2022 18:35,114.934,114.947,114.927,114.945,1.1,0.01,115.03891524785413,115.05124738030786,115.0615600971617,115.15800503005391,114.95919496994608,-0.012332132453721556,-0.010312716853846382,-0.022644849307567938,-0.10675764974605784,-0.09644493289221145,0.0920524103617737,0.10236512721562008,0.10624738030786318,0.11656009716170956,,
321,02/23/2022 18:40,114.944,114.956,114.932,114.948,0.4,0.0,115.03025665282041,115.04458625899767,115.05710676001812,115.15996139020815,114.94243860979184,-0.014329606177255982,-0.012520501020446773,-0.026850107197702755,-0.11537513121048448,-0.10285463019003771,0.10214764920583264,0.11466815022627941,0.09658625899767515,0.10910676001812192,,
322,02/23/2022 18:45,114.948,114.97,114.948,114.954,0.6,0.01,115.02299411445655,115.03874198422362,115.05306335766446,115.1590365410229,114.92946345897711,-0.015747869767068323,-0.014321373440836282,-0.030069243207904606,-0.12029455679927992,-0.10597318335844363,0.10927852524650916,0.12359989868734544,0.08474198422362633,0.09906335766446261,,
323,02/23/2022 18:50,114.951,114.965,114.946,114.956,0.5,0.0,115.01661372260355,115.03340379169308,115.04925695148154,115.1561622150412,114.91873778495878,-0.01679006908952374,-0.015853159788463245,-0.032643228877986985,-0.12275842334813092,-0.10690526355966767,0.11466600673429639,0.13051916652275963,0.07740379169307232,0.09325695148153557,,
324,02/23/2022 18:55,114.96,114.966,114.926,114.928,-3.2,-0.03,115.00817432045083,115.02660354706772,115.04450177691363,115.1508809504162,114.9056190495838,-0.018429226616888172,-0.01789822984591183,-0.0363274564628,-0.12427740334847215,-0.10637917350256032,0.12098449748391715,0.13888272732982898,0.09860354706772512,0.11650177691363695,,
325,02/23/2022 19:00,114.928,114.952,114.927,114.928,0.0,0.0,115.00053867088408,115.02024202790207,115.03993307977977,115.14590936473124,114.89389063526878,-0.01970335701798831,-0.01969105187770026,-0.03939440889568857,-0.1256673368291672,-0.10597628495146694,0.1263513926332962,0.14604244451099646,0.09224202790207414,0.1119330797797744,,
326,02/23/2022 19:05,114.926,114.973,114.924,114.97,4.4,0.04,114.99763022603798,115.0170006067471,115.03719060606292,115.13498064527866,114.89151935472134,-0.019370380709119672,-0.020189999315817886,-0.03956038002493756,-0.11798003853155592,-0.09779003921573803,0.12548125202576443,0.14567125134158232,0.04700060674710471,0.0671906060629226,,
327,02/23/2022 19:10,114.973,114.984,114.961,114.965,-0.8,-0.01,114.99452258546293,115.01364572889246,115.0343596019036,115.1263949914946,114.8883050085054,-0.019123143429524703,-0.02071387301114669,-0.03983701644067139,-0.11274926260215068,-0.09203538959100399,0.125340720387058,0.1460545933982047,0.048645728892452667,0.06935960190359935,,
328,02/23/2022 19:15,114.963,114.993,114.963,114.991,2.8,0.02,114.99418710113312,115.01218471412521,115.03265922535837,115.11495007767394,114.88964992232604,-0.01799761299209024,-0.020474511233160797,-0.038472124225251036,-0.1027653635487269,-0.0822908523155661,0.12253479179916837,0.14300930303232917,0.021184714125212167,0.041659225358372964,,
329,02/23/2022 19:20,114.995,115.0,114.972,114.974,-2.1,-0.02,114.99226452007282,115.00972118418166,115.03035886357961,115.1037560802758,114.88994391972419,-0.01745666410883473,-0.020637679397950137,-0.03809434350678487,-0.0940348960941435,-0.07339721669619337,0.11977726445746839,0.14041494385541853,0.0357211841816536,0.056358863579603735,,
330,02/23/2022 19:25,114.975,114.975,114.954,114.967,-0.8,-0.01,114.98985837530398,115.00696497875059,115.02787420226277,115.09168203819551,114.89071796180444,-0.017106603446606528,-0.020909223512177277,-0.038015826958783805,-0.08471705944492669,-0.06380783593274941,0.11624701694614714,0.13715624045832442,0.03996497875058935,0.06087420226276663,,
331,02/23/2022 19:30,114.965,114.985,114.959,114.981,1.6,0.01,114.98901472051313,115.0052898188312,115.02603599825247,115.07912680400145,114.89377319599853,-0.01627509831807572,-0.02074617942126622,-0.03702127773934194,-0.07383698517024584,-0.05309080574897962,0.11151662283266717,0.1322628022539334,0.024289818831206844,0.045035998252473064,,
332,02/23/2022 19:35,114.982,114.985,114.971,114.976,-0.6,-0.01,114.98777522332139,115.00340015310016,115.02407380224257,115.06399689951786,114.89870310048212,-0.015624929778766727,-0.020673649142409545,-0.03629857892117627,-0.0605967464177013,-0.03992309727529175,0.10469705261803597,0.1253707017604455,0.027400153100160196,0.04807380224256974,,
333,02/23/2022 19:40,114.979,114.985,114.961,114.981,0.2,0.0,114.98712996395744,115.00195498193241,115.02238463352718,115.0462724874138,114.90672751258617,-0.014825017974970933,-0.020429651594767506,-0.03525466956973844,-0.0443175054813878,-0.02388785388662029,0.09522746934624138,0.11565712094100888,0.020954981932419514,0.04138463352718702,,
334,02/23/2022 19:45,114.978,114.985,114.971,114.972,-0.6,-0.01,114.98568901500911,115.00002240245291,115.02040876554572,115.03210709162856,114.91259290837145,-0.014333387443798529,-0.020386363092811166,-0.034719750536609695,-0.03208468917564744,-0.011698326082836275,0.08742949408146217,0.10781585717427333,0.028022402452918982,0.04840876554573015,,
335,02/23/2022 19:50,114.973,114.977,114.963,114.97,-0.3,0.0,114.9841948231035,114.9980854732624,115.0184319512106,115.02149045714536,114.91670954285463,-0.013890650158913331,-0.020346477948194774,-0.034237128107108106,-0.023404983882954866,-0.003058505934760092,0.08137593040777347,0.10172240835596824,0.028085473262407845,0.04843195121060262,,
336,02/23/2022 19:55,114.972,114.98,114.964,114.966,-0.6,-0.01,114.98246198280792,114.99601544272936,115.01637579626117,115.00952459262125,114.92207540737873,-0.013553459921439526,-0.020360353531813757,-0.03391381345325328,-0.013509149891888228,0.006851203639925529,0.0739400353506312,0.09430038888244496,0.03001544272936485,0.05037579626117861,,
337,02/23/2022 20:00,114.967,114.984,114.947,114.951,-1.6,-0.01,114.97946560349288,114.99311122061779,115.01381203954506,114.99975318778161,114.9252468122184,-0.013645617124907972,-0.02070081892726705,-0.03434643605217502,-0.006641967163815821,0.01405885176345123,0.06786440839938734,0.0885652273266544,0.04211122061779804,0.06281203954506509,,
338,02/23/2022 20:05,114.95,114.959,114.923,114.923,-2.7,-0.02,114.97408792696974,114.9885879160618,115.01025078309232,114.99727270567762,114.92072729432236,-0.01449998909205874,-0.02166286703051412,-0.03616285612257286,-0.008684789615813315,0.012978077414700806,0.06786062173944174,0.08952348876995586,0.06558791606180137,0.08725078309231549,,
339,02/23/2022 20:10,114.928,114.955,114.927,114.954,2.6,0.02,114.97217479106786,114.9863564376062,115.00804487002988,114.99661693597076,114.92338306402922,-0.014181646538347081,-0.02168843242367302,-0.0358700789620201,-0.010260498364559112,0.011427934059113909,0.06297337357698041,0.08466180600065343,0.032356437606210875,0.054044870029883896,,
340,02/23/2022 20:15,114.951,114.984,114.948,114.977,2.6,0.02,114.97263433477568,114.98575279647032,115.00682742414635,114.99825187580316,114.92494812419685,-0.013118461694645589,-0.021074627676028967,-0.034193089370674556,-0.012499079332840779,0.008575548343188188,0.06080467227347697,0.08187929994950593,0.008752796470318458,0.029827424146347425,,
341,02/23/2022 20:20,114.978,114.997,114.978,114.995,1.7,0.01,114.97476439813038,114.98634939024645,115.0063636035916,115.0027751207325,114.9251248792675,-0.011584992116070225,-0.0200142133451493,-0.031599205461219526,-0.01642573048604845,0.00358848285910085,0.061224510978945546,0.08123872432409485,-0.008650609753559024,0.011363603591590277,,
342,02/23/2022 20:25,114.997,115.007,114.996,115.007,1.0,0.01,114.9778344554513,114.9876816876499,115.0063885603135,115.00938036932865,114.92381963067135,-0.00984723219859518,-0.01870687266359994,-0.028554104862195118,-0.02169868167875677,-0.002991809015156832,0.06386205697855019,0.08256892964215012,-0.019318312350108613,-0.0006114396865086746,,
343,02/23/2022 20:30,115.002,115.023,114.996,115.017,1.5,0.01,114.98156450731308,114.98957319167249,115.00680469520317,115.01738374068623,114.92191625931378,-0.008008684359410267,-0.017231503530680925,-0.025240187890091192,-0.027810549013736363,-0.010579045483055438,0.06765693235871595,0.08488843588939687,-0.02742680832750466,-0.010195304796823734,,
